"","year_category","Site 1: Country","A_adjusted","B_adjusted","C_adjusted","D_adjusted","F_adjusted","G_adjusted","H_adjusted","J_adjusted","K_adjusted","L_adjusted","N_adjusted","O_adjusted","P_adjusted","CRF01_AE_adjusted","CRF02_AG_adjusted","CRF03_A6B_adjusted","CRF04_cpx_adjusted","CRF05_DF_adjusted","CRF06_cpx_adjusted","CRF07_BC_adjusted","CRF08_BC_adjusted","CRF09_cpx_adjusted","CRF10_CD_adjusted","CRF11_cpx_adjusted","CRF12_BF_adjusted","CRF13_cpx_adjusted","CRF14_BG_adjusted","CRF15_01B_adjusted","CRF16_A2D_adjusted","CRF17_BF1_adjusted","CRF18_cpx_adjusted","CRF19_cpx_adjusted","CRF20_BG_adjusted","CRF21_A2D_adjusted","CRF22_01A1_adjusted","CRF23_BG_adjusted","CRF24_BG_adjusted","CRF25_cpx_adjusted","CRF26_A5U_adjusted","CRF27_cpx_adjusted","CRF28_BF1_adjusted","CRF29_BF1_adjusted","CRF30_0206_adjusted","CRF31_BC_adjusted","CRF32_06A6_adjusted","CRF33_01B_adjusted","CRF34_01B_adjusted","CRF35_A1D_adjusted","CRF36_cpx_adjusted","CRF37_cpx_adjusted","CRF38_BF1_adjusted","CRF39_BF1_adjusted","CRF40_BF1_adjusted","CRF41_CD_adjusted","CRF42_BF1_adjusted","CRF43_02G_adjusted","CRF44_BF_adjusted","CRF45_cpx_adjusted","CRF46_BF1_adjusted","CRF47_BF1_adjusted","CRF48_01B_adjusted","CRF49_cpx_adjusted","CRF50_A1D_adjusted","CRF51_01B_adjusted","CRF52_01B_adjusted","CRF53_01B_adjusted","CRF54_01B_adjusted","CRF55_01B_adjusted","CRF56_cpx_adjusted","CRF57_BC_adjusted","CRF58_01B_adjusted","CRF59_01B_adjusted","CRF60_BC_adjusted","CRF61_BC_adjusted","CRF62_BC_adjusted","CRF63_02A1_adjusted","CRF64_BC_adjusted","CRF65_cpx_adjusted","CRF66_BF1_adjusted","CRF67_01B_adjusted","CRF68_01B_adjusted","CRF69_01B_adjusted","CRF70_BF_adjusted","CRF71_BF_adjusted","CRF72_BF_adjusted","CRF73_BG_adjusted","CRF74_01B_adjusted","CRF75_BF1_adjusted","CRF76_01B_adjusted","CRF77_cpx_adjusted","CRF78_cpx_adjusted","CRF79_0107_adjusted","CRF80_0107_adjusted","CRF81_cpx_adjusted","CRF82_cpx_adjusted","CRF83_cpx_adjusted","CRF84_A1D_adjusted","CRF85_BC_adjusted","CRF86_BC_adjusted","CRF87_cpx_adjusted","CRF88_BC_adjusted","CRF89_BF1_adjusted","CRF90_BF1_adjusted","CRF91_cpx_adjusted","CRF92_C2U_adjusted","CRF93_cpx_adjusted","CRF94_cpx_adjusted","CRF95_02B_adjusted","CRF96_cpx_adjusted","CRF97_01b_adjusted","CRF98_06B_adjusted","CRF99_BF1_adjusted","CRF100_01C_adjusted","CRF101_01B_adjusted","CRF102_0107_adjusted","CRF103_01B_adjusted","CRF104_0107_adjusted","CRF105_0108_adjusted","CRF106_cpx_adjusted","CRF107_01B_adjusted","CRF108_BC_adjusted","CRF109_0107_adjusted","CRF110_BC_adjusted","CRF111_01C_adjusted","CRF112_01B_adjusted","CRF113_0107_adjusted","CRF114_0155_adjusted","CRF115_01C_adjusted","CRF116_0108_adjusted","CRF117_0107_adjusted","CRF118_BC_adjusted","CRF119_0107_adjusted","CRF120_0107_adjusted","CRF121_0107_adjusted","CRF122_BF1_adjusted","CRF123_0107_adjusted","CRF124_cpx_adjusted","CRF125_0107_adjusted","CRF126_0755_adjusted","CRF127_07109_adjusted","CRF128_07B_adjusted","CRF129_56G_adjusted","CRF130_A1B_adjusted","CRF131_A1B_adjusted","CRF132_94B_adjusted","CRF133_A6B_adjusted","CRF134_0107_adjusted","CRF135_0107_adjusted","CRF136_0107_adjusted","CRF137_0107_adjusted","CRF138_cpx_adjusted","CRF139_02B_adjusted","CRF140_0107_adjusted","CRF141_BF1_adjusted","CRF142_BC_adjusted","CRF143_cpx_adjusted","CRF145_0755_adjusted","CRF146_BC_adjusted","CRF147_A6B_adjusted","CRF148_cpx_adjusted","CRF149_01B_adjusted","CRF150_01B_adjusted","CRF151_0107_adjusted","CRF152_DG_adjusted","CRF153_55B_adjusted","CRF154_0755_adjusted","CRF155_0755_adjusted","CRF156_0755_adjusted","CRF157_A6C_adjusted","CRF159_01103_adjusted","CRF170_0107_adjusted","Number of unspecified CRFs_adjusted","total_CRF_adjusted","other_CRF_adjusted","URFs_adjusted","unspecified_recombinants_adjusted","total_recombinants_adjusted","Total number genotyped_adjusted","total_recorded_genotypes_adj"
"200","1990-1994","Finland",0.0210526315789474,0.736842105263158,0.115789473684211,0.031578947368421,0.0105263157894737,0.0421052631578947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0421052631578947,0,0.0421052631578947,67.8571428571429,67.8571428571429
"201","1995-1999","Finland",0.173913043478261,0.434782608695652,0.130434782608696,0,0.0434782608695652,0.0869565217391304,0,0,0,0,0,0,0,0.130434782608696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130434782608696,0,0,0,0.130434782608696,23,23
"202","2000-2004","Finland",0.0191897654584222,0.533049040511727,0.070362473347548,0.0170575692963753,0,0.0170575692963753,0,0,0,0,0,0,0,0.219616204690832,0.0426439232409382,0,0,0,0.0618336886993603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32409381663113,0,0,0.0191897654584222,0.343283582089552,134,134
"203","2005-2009","Finland",0.0517492711370262,0.483965014577259,0.075801749271137,0.0131195335276968,0,0.0148202137998056,0,0,0,0,0,0,0,0.215257531584062,0.0515063168124393,0,0,0,0.0658406219630709,0,0,0,0,0.00170068027210884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334305150631681,0,0.0153061224489796,0.010932944606414,0.360544217687075,588,588
"204","2010-2014","Finland",0.122302158273381,0.338129496402878,0.129496402877698,0,0.0179856115107914,0.0107913669064748,0,0,0,0,0,0,0,0.176258992805755,0.0467625899280576,0,0,0,0.0935251798561151,0.00719424460431655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323741007194245,26,0.0575539568345324,0,0.381294964028777,278,278
"205","1980-1989","France",0.111002817256545,0.761052034388956,0.0688021568256647,0.0166029025985676,0.0101295162174088,0.00947975309001159,0.00375795838606597,0,0,0,0,0,0,0.0110750670371286,0.00293363203041279,0,0,0,0,0,0,0,0,0.000800081462839853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148087805303813,0,0.0043640807063992,0,0.0191728612367805,312.468181818182,312.468181818182
"206","1990-1994","France",0.0945571195155222,0.785312767009938,0.0536793032633299,0.0150799718187405,0.012156915651092,0.0104180719821319,0.00352265743280718,0,0,0,0,0,0,0.0110326632789195,0.00906896913552488,0,0,0,0,0,0,0,0,0.00247335521877951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225749876332239,0,0.00269820569321401,0,0.0252731933264379,505.386363636364,505.386363636364
"207","1995-1999","France",0.0687838178134907,0.826685202427117,0.0182334026885873,0.0113400541846016,0.0109626041611512,0.00943692498734099,0.00153035399948848,0.000675918483884447,4.80510770533967e-05,0,0,0,0,0.00567142187635563,0.0257390192425711,0,0,0,0.00228080913017059,0,0,0.000154928321166103,0,0.000723969560937843,0.000434482896724924,0,9.17185470773607e-05,0,0,0,5.12544821902898e-05,0,4.04640648870709e-05,0,0,0,0,4.04640648870709e-05,0,0.000207347677951627,0,0,0,4.04640648870709e-05,0,0,0,0,0,0,0,0,0,0,0.000418189979688955,0,0,9.17185470773607e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035986252456573,0,0.0135916111678643,0.00272580655284723,0.0523036701772845,5203.00753588517,5202.79700956938
"208","2000-2004","France",0.0107504566664726,0.816959058190847,0.00788117156501044,0.0441664235176193,0.00427851009515883,0.00771167865710728,1.57309659777076e-05,0.000204502557710198,0.000330350285531859,0,0,0,0,0.0187782035478951,0.0638532508117081,0,0,0.000188771591732491,0.00736048994911144,0,0,0.000589196180255956,0,0.00348777988534316,0.000757570203663285,0,0.000112600598577275,0,0,0,6.29238639108302e-05,0,4.96767346664449e-05,0,7.26044583586502e-05,0,0,4.96767346664449e-05,0,0.000297458265760288,0,0,0,4.96767346664449e-05,0,0,0,0,0,0,0,0,0,0,0.000663560746696028,0,0,0.000112600598577275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0964860409055892,0,0.00675420260657144,0.00446187398640432,0.107702117498565,5297.6704151112,5297.40725721647
"209","2005-2009","France",0.0131201468464045,0.628189039960823,0.0128336585534481,0.102300809821422,0.00654169824527469,0.00500450806606665,0.000659084338642749,6.27699370135952e-05,0,0,0.000376619622081571,0.00685158004786858,0.000188309811040785,0.0394781393279587,0.126352460507499,0.000141232358280589,0,0,0.00609095785249352,9.41549055203927e-05,0,0.000694749075582292,0,0.00142646406312214,0.000661562099314338,0,0.000865564394608523,9.41549055203927e-05,0,0,0.000251079748054381,9.41549055203927e-05,4.95552134317856e-05,0,0.000260736661441088,0,0,4.95552134317856e-05,0,0.000322409221933466,9.41549055203927e-05,0,0,4.95552134317856e-05,0,0,0,0,0,0.000188309811040785,0,0,0,0,0.00117550972952733,0,0,0.000394789867006559,0,9.41549055203927e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17892340488576,13,0.0422777943621211,0.00267057550203296,0.223871774749914,5311.2763092171,5310.39776670698
"210","2010-2014","France",0.0313255191963807,0.609751893769029,0.0224522845289896,0.0128505478684523,0.0194448879118319,0.0121643099261991,0.00260746040891489,6.52447644768695e-06,0,0,0,3.7641210275117e-05,0,0.00619035457486593,0.205068461934663,2.44667866788261e-05,9.78671467153042e-05,0,0.00582414993815929,0.000244667866788261,0,0.00142163681454779,0,0.000631368567014629,0.000412329741818953,0,0.000717349015748318,0.000538269306934173,0,9.78671467153042e-05,0.000365370681070469,4.89335733576521e-05,5.83768945319359e-05,0,0.000479298077503157,0,0.000130489528953739,0.000254111187962544,0,6.1982526253026e-05,0.00442033279330791,0,0.00192472055206765,2.57545122935011e-05,0,3.26223822384347e-05,0,0,0.00107653861386835,0.000521958115814956,0,0,0,0,0.0003001259165936,0,0,0.000244324473291014,0,4.89335733576521e-05,0,0,0,0,0,0,0,0,6.52447644768695e-05,0,0,0,0.000260979057907478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231588886065499,56.6666666666667,0.0258467134475119,0.0319233311904683,0.28935893070348,10207.8120734529,10217.9335309427
"211","2015-2019","France",0.0345321868068553,0.580508894292727,0.022706493266724,0.0134950750910536,0.0250775440436166,0.0127285805485674,0.00307427581045907,0,0,0,0,6.53439190482191e-05,0,0.0138982885597837,0.208961555475691,0,0,0,0.00659351259348459,0.000566313965084566,0,0.00137533391520537,0,0.000914814866675068,0.000566313965084566,0,0.000566313965084566,0.000849470947626849,0,0,0.000660699625931994,0,0.000471928304237138,0,0.000943856608474277,0,0.000188771321694855,0.000755085286779421,0,0,0.0054743683291508,0,0.00235964152118569,0,0,0.000188771321694855,0,0,0.00283156982542283,0.0010382422693217,0,0,0,0,0.000849470947626849,0,0,0.000377542643389711,0,0,0,0,0,0,0,0,0,0,0.000377542643389711,0,0,0,0.00151017057355884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252319579475579,37.3333333333333,0.0184523966956721,0.0370396300496977,0.307811606220949,3653.37912087912,3531.60989010989
"212","2005-2009","French Guiana",0.00327868852459016,0.950819672131147,0.00327868852459016,0,0.0131147540983607,0,0,0,0.00327868852459016,0,0,0,0,0.00655737704918033,0.0163934426229508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229508196721311,0,0,0.00327868852459016,0.0262295081967213,174.285714285714,174.285714285714
"213","2010-2014","French Guiana",0.00327868852459016,0.950819672131147,0.00327868852459016,0,0.0131147540983607,0,0,0,0.00327868852459016,0,0,0,0,0.00655737704918033,0.0163934426229508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229508196721311,0,0,0.00327868852459016,0.0262295081967213,130.714285714286,130.714285714286
"214","1995-1999","Gabon",0.662650602409639,0.00803212851405622,0.0401606425702811,0.0522088353413655,0.036144578313253,0.0562248995983936,0.0281124497991968,0,0,0,0,0,0,0,0.0321285140562249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321285140562249,0,0.0843373493975904,0,0.116465863453815,255,249
"215","2000-2004","Gabon",0.228070175438596,0.0175438596491228,0.0350877192982456,0.105263157894737,0.0175438596491228,0.0701754385964912,0.0175438596491228,0.0350877192982456,0,0,0,0,0,0,0.385964912280702,0,0,0,0,0,0,0,0,0.0526315789473684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43859649122807,0,0.0350877192982456,0,0.473684210526316,56,57
"216","2005-2009","Gabon",0.196581196581197,0.00854700854700855,0,0.00854700854700855,0.0427350427350427,0.094017094017094,0.0170940170940171,0,0,0,0,0,0,0.00854700854700855,0.538461538461538,0,0,0,0.0170940170940171,0,0,0,0,0.0170940170940171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.581196581196581,0,0.0512820512820513,0,0.632478632478632,117,117
"217","2015-2019","Gabon",0.248275862068966,0,0.00689655172413793,0.0896551724137931,0,0.206896551724138,0.0896551724137931,0,0,0,0,0,0,0,0.0896551724137931,0,0,0,0.0206896551724138,0,0,0.0482758620689655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206896551724138,0,0,0,0.0206896551724138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.158620689655172,0,0.358620689655172,148,145
"218","1990-1994","Gambia (the)",0.210526315789474,0.0263157894736842,0.0789473684210526,0.0526315789473684,0,0,0,0.0789473684210526,0,0,0,0,0,0,0.473684210526316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0789473684210526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.552631578947368,0,0,0,0.552631578947368,8,8
"219","1995-1999","Gambia (the)",0.210526315789474,0.0263157894736842,0.0789473684210526,0.0526315789473684,0,0,0,0.0789473684210526,0,0,0,0,0,0,0.473684210526316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0789473684210526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.552631578947368,0,0,0,0.552631578947368,10,10
"220","2000-2004","Gambia (the)",0.210526315789474,0.0263157894736842,0.0789473684210526,0.0526315789473684,0,0,0,0.0789473684210526,0,0,0,0,0,0,0.473684210526316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0789473684210526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.552631578947368,0,0,0,0.552631578947368,10,10
"221","2005-2009","Gambia (the)",0.210526315789474,0.0263157894736842,0.0789473684210526,0.0526315789473684,0,0,0,0.0789473684210526,0,0,0,0,0,0,0.473684210526316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0789473684210526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.552631578947368,0,0,0,0.552631578947368,10,10
"222","1995-1999","Georgia",0.6875,0.270833333333333,0.0208333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208333333333333,0,0,0,0.0208333333333333,16,16
"223","2000-2004","Georgia",0.6875,0.270833333333333,0.0208333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208333333333333,0,0,0,0.0208333333333333,32,32
